,a2_i,a2_j,a1_i,a1_j,b2_i,b2_j,b1_i,b1_j,y1,y2
86496,3.0,6.0,,,,,,,2.0,3.0
86497,4.0,6.0,,,,,,,2.0,3.0
86498,4.0,6.0,,,,,4.0,3.0,0.0,0.0
86499,4.0,5.0,,,,,4.0,4.0,1.0,3.0
86500,5.0,5.0,,,,,,,1.0,3.0
86501,4.0,5.0,,,,,4.0,4.0,1.0,1.0
86502,4.0,5.0,,,,,4.0,4.0,1.0,0.0
86503,4.0,6.0,,,,,4.0,5.0,0.0,0.0
86504,4.0,6.0,,,,,4.0,6.0,0.0,0.0
86505,4.0,6.0,,,,,4.0,6.0,0.0,0.0
86506,4.0,6.0,,,,,3.0,6.0,2.0,3.0
86507,4.0,5.0,,,,,,,2.0,3.0
86508,4.0,4.0,,,,,,,2.0,0.0
86509,3.0,4.0,,,,,,,3.0,0.0
86510,3.0,5.0,,,,,,,2.0,0.0
86511,3.0,4.0,,,,,,,2.0,3.0
86512,3.0,5.0,,,,,,,2.0,2.0
86513,3.0,5.0,,,,,3.0,6.0,3.0,3.0
86514,3.0,5.0,,,,,3.0,5.0,0.0,3.0
86515,3.0,4.0,,,,,,,0.0,2.0
86516,2.0,4.0,,,,,,,0.0,3.0
86517,2.0,3.0,5.0,3.0,,,,,0.0,3.0
86518,1.0,3.0,6.0,3.0,,,,,0.0,3.0
86519,1.0,3.0,,,,,,,0.0,0.0
86520,1.0,4.0,,,,,,,0.0,0.0
86521,2.0,4.0,,,,,,,0.0,0.0
86522,2.0,4.0,,,,,,,0.0,0.0
86523,2.0,3.0,6.0,3.0,,,,,0.0,0.0
86524,2.0,4.0,6.0,4.0,,,,,0.0,3.0
86525,1.0,4.0,,,,,,,0.0,3.0
86526,0.0,4.0,,,,,,,3.0,3.0
86527,0.0,3.0,,,,,,,3.0,3.0
86528,0.0,3.0,,,,,,,3.0,3.0
86529,0.0,3.0,,,,,,,3.0,3.0
86530,0.0,2.0,,,,,,,3.0,3.0
86531,0.0,3.0,,,,,,,3.0,3.0
86532,0.0,3.0,,,,,,,3.0,3.0
86533,0.0,2.0,,,4.0,2.0,,,3.0,3.0
86534,0.0,2.0,,,3.0,2.0,,,3.0,0.0
86535,0.0,3.0,,,,,,,3.0,3.0
86536,0.0,3.0,,,,,,,3.0,3.0
86537,1.0,3.0,,,,,,,0.0,3.0
86538,1.0,3.0,,,,,,,0.0,3.0
86539,2.0,3.0,,,,,,,0.0,3.0
86540,3.0,3.0,,,,,,,0.0,3.0
86541,4.0,3.0,,,4.0,1.0,,,3.0,3.0
86542,4.0,3.0,,,,,,,3.0,3.0
86543,5.0,3.0,6.0,3.0,5.0,0.0,,,3.0,3.0
86544,4.0,3.0,,,,,,,3.0,3.0
86545,4.0,4.0,,,,,,,0.0,3.0
86546,5.0,4.0,,,,,,,0.0,3.0
86547,5.0,4.0,,,,,,,3.0,3.0
86548,5.0,5.0,,,,,,,0.0,3.0
86549,5.0,5.0,,,,,,,0.0,3.0
86550,5.0,6.0,,,,,6.0,6.0,0.0,3.0
86551,6.0,6.0,6.0,2.0,,,5.0,6.0,3.0,3.0
86552,6.0,6.0,,,6.0,0.0,4.0,6.0,3.0,3.0
86553,6.0,5.0,,,6.0,0.0,,,3.0,3.0
86554,6.0,5.0,,,6.0,0.0,,,3.0,3.0
86555,6.0,4.0,,,,,,,3.0,3.0
86556,6.0,3.0,,,,,,,3.0,3.0
86557,6.0,3.0,,,,,,,3.0,3.0
86558,6.0,3.0,,,,,,,3.0,3.0
86559,6.0,3.0,5.0,3.0,,,5.0,3.0,1.0,3.0
86560,6.0,2.0,,,,,,,3.0,3.0
86561,6.0,2.0,,,,,,,3.0,0.0
86562,5.0,2.0,5.0,3.0,,,5.0,4.0,3.0,3.0
86563,4.0,2.0,5.0,2.0,,,,,0.0,0.0
86564,5.0,2.0,5.0,3.0,,,5.0,2.0,0.0,3.0
86565,5.0,1.0,5.0,3.0,,,,,0.0,3.0
86566,4.0,1.0,,,,,,,0.0,0.0
86567,5.0,1.0,5.0,3.0,,,5.0,2.0,3.0,3.0
86568,5.0,0.0,5.0,4.0,4.0,0.0,,,0.0,3.0
86569,5.0,1.0,5.0,5.0,,,,,0.0,3.0
86570,6.0,1.0,,,,,6.0,2.0,3.0,3.0
86571,6.0,0.0,,,4.0,0.0,6.0,1.0,0.0,3.0
86572,6.0,0.0,,,,,6.0,1.0,0.0,3.0
86573,5.0,0.0,,,,,,,0.0,2.0
86574,5.0,0.0,,,,,6.0,0.0,0.0,2.0
86575,5.0,0.0,,,5.0,2.0,5.0,0.0,0.0,2.0
86576,6.0,0.0,,,,,5.0,0.0,1.0,2.0
86577,5.0,0.0,,,5.0,3.0,4.0,0.0,2.0,2.0
86578,5.0,0.0,,,5.0,2.0,3.0,0.0,2.0,2.0
86579,6.0,0.0,,,,,2.0,0.0,1.0,2.0
86580,6.0,0.0,,,,,2.0,0.0,1.0,2.0
86581,6.0,0.0,,,,,3.0,0.0,1.0,2.0
86582,6.0,1.0,,,,,,,1.0,1.0
86583,6.0,1.0,,,,,,,1.0,2.0
86584,6.0,1.0,1.0,1.0,,,,,1.0,1.0
86585,5.0,1.0,,,,,,,2.0,1.0
86586,5.0,0.0,,,,,2.0,0.0,2.0,2.0
86587,5.0,1.0,,,,,,,2.0,2.0
86588,5.0,2.0,,,,,,,2.0,2.0
86589,4.0,2.0,,,,,,,1.0,1.0
86590,3.0,2.0,2.0,2.0,,,,,1.0,1.0
86591,4.0,2.0,1.0,2.0,,,,,1.0,1.0
86592,4.0,3.0,,,,,4.0,0.0,1.0,1.0
86593,4.0,4.0,,,,,4.0,1.0,1.0,1.0
86594,4.0,5.0,,,,,4.0,2.0,1.0,1.0
86595,4.0,6.0,,,3.0,6.0,,,2.0,1.0
86596,4.0,6.0,,,4.0,6.0,,,2.0,1.0
86597,5.0,6.0,,,4.0,6.0,,,2.0,1.0
86598,6.0,6.0,,,5.0,6.0,,,0.0,2.0
86599,6.0,6.0,,,5.0,6.0,,,0.0,2.0
86600,6.0,6.0,,,5.0,6.0,,,0.0,1.0
86601,6.0,6.0,,,,,,,0.0,2.0
86602,6.0,6.0,,,,,,,0.0,1.0
86603,6.0,5.0,,,4.0,5.0,,,1.0,1.0
86604,6.0,5.0,,,3.0,5.0,,,1.0,1.0
86605,6.0,5.0,,,4.0,5.0,,,1.0,1.0
86606,5.0,5.0,,,,,,,1.0,2.0
86607,5.0,6.0,,,,,,,2.0,1.0
86608,6.0,6.0,,,,,,,0.0,1.0
86609,6.0,6.0,,,,,,,0.0,1.0
86610,6.0,6.0,,,,,,,0.0,1.0
86611,6.0,6.0,,,,,,,0.0,1.0
86612,6.0,5.0,,,,,,,1.0,1.0
86613,6.0,4.0,,,3.0,4.0,,,1.0,1.0
86614,6.0,4.0,,,4.0,4.0,,,1.0,2.0
86615,6.0,3.0,,,,,,,1.0,2.0
86616,6.0,4.0,,,6.0,4.0,,,1.0,2.0
86617,6.0,5.0,,,6.0,4.0,,,1.0,2.0
86618,6.0,6.0,,,6.0,4.0,,,0.0,2.0
86619,6.0,6.0,,,6.0,4.0,,,0.0,2.0
86620,6.0,6.0,,,6.0,4.0,,,0.0,2.0
86621,6.0,6.0,,,6.0,3.0,,,0.0,2.0
86622,6.0,6.0,,,6.0,2.0,,,0.0,2.0
86623,6.0,6.0,,,,,,,0.0,2.0
86624,6.0,5.0,,,,,,,1.0,2.0
86625,6.0,5.0,,,,,,,1.0,2.0
86626,6.0,5.0,,,,,,,1.0,2.0
86627,6.0,5.0,,,,,,,1.0,1.0
86628,6.0,6.0,,,,,,,0.0,1.0
86629,6.0,6.0,,,,,,,0.0,0.0
86630,6.0,5.0,,,,,,,1.0,0.0
86631,6.0,5.0,,,,,,,1.0,0.0
86632,6.0,6.0,,,,,,,0.0,0.0
86633,5.0,6.0,,,,,,,2.0,0.0
86634,6.0,6.0,,,,,,,0.0,1.0
86635,6.0,6.0,,,,,,,0.0,1.0
86636,6.0,6.0,,,,,,,0.0,1.0
86637,6.0,5.0,,,,,,,1.0,1.0
86638,6.0,5.0,,,,,,,1.0,1.0
86639,6.0,4.0,,,,,,,1.0,0.0
86640,6.0,3.0,,,1.0,3.0,,,1.0,1.0
86641,6.0,4.0,,,,,,,1.0,0.0
86642,5.0,4.0,,,,,,,2.0,0.0
86643,5.0,3.0,,,,,,,2.0,0.0
86644,5.0,3.0,,,,,,,2.0,0.0
86645,5.0,2.0,,,,,2.0,2.0,2.0,0.0
86646,5.0,1.0,,,0.0,1.0,2.0,1.0,2.0,0.0
86647,5.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0
86648,6.0,1.0,4.0,1.0,,,2.0,1.0,1.0,0.0
86649,6.0,0.0,4.0,0.0,,,,,0.0,0.0
86650,6.0,0.0,4.0,0.0,,,,,0.0,0.0
86651,6.0,0.0,3.0,0.0,,,,,0.0,0.0
86652,6.0,0.0,3.0,0.0,,,4.0,0.0,1.0,0.0
86653,6.0,0.0,2.0,0.0,,,5.0,0.0,1.0,0.0
86654,6.0,0.0,3.0,0.0,,,,,0.0,0.0
86655,6.0,0.0,,,,,,,0.0,0.0
86656,6.0,1.0,3.0,1.0,,,6.0,2.0,3.0,0.0
86657,5.0,1.0,4.0,1.0,,,,,0.0,0.0
86658,4.0,1.0,4.0,2.0,,,,,0.0,0.0
86659,4.0,1.0,4.0,1.0,,,4.0,2.0,3.0,0.0
86660,5.0,1.0,5.0,1.0,,,5.0,2.0,3.0,0.0
86661,5.0,1.0,5.0,2.0,,,5.0,3.0,3.0,0.0
86662,5.0,2.0,5.0,2.0,,,5.0,2.0,0.0,0.0
86663,5.0,2.0,5.0,1.0,,,4.0,2.0,2.0,0.0
86664,5.0,3.0,5.0,2.0,,,5.0,2.0,1.0,0.0
86665,5.0,3.0,5.0,1.0,,,5.0,1.0,1.0,0.0
86666,6.0,3.0,,,,,,,1.0,0.0
86667,6.0,3.0,,,,,,,1.0,1.0
86668,6.0,4.0,,,,,,,1.0,1.0
86669,6.0,5.0,,,,,,,1.0,1.0
86670,6.0,4.0,,,,,,,1.0,1.0
86671,5.0,4.0,5.0,1.0,,,,,1.0,0.0
86672,4.0,4.0,,,,,,,1.0,0.0
86673,4.0,5.0,,,,,,,1.0,0.0
86674,4.0,5.0,,,,,,,1.0,0.0
86675,3.0,5.0,,,1.0,5.0,,,1.0,0.0
86676,3.0,5.0,,,,,,,1.0,0.0
86677,3.0,5.0,,,,,,,1.0,0.0
86678,3.0,5.0,,,,,,,1.0,0.0
86679,3.0,6.0,,,,,,,0.0,0.0
86680,4.0,6.0,,,,,,,0.0,0.0
86681,3.0,6.0,,,3.0,3.0,,,0.0,0.0
86682,3.0,6.0,,,3.0,3.0,,,0.0,0.0
86683,3.0,5.0,,,3.0,2.0,,,1.0,0.0
86684,3.0,5.0,,,3.0,2.0,,,1.0,0.0
86685,4.0,5.0,,,4.0,2.0,,,1.0,0.0
86686,4.0,6.0,,,4.0,2.0,,,0.0,0.0
86687,4.0,5.0,,,4.0,3.0,,,1.0,1.0
86688,4.0,5.0,,,4.0,3.0,,,1.0,1.0
86689,4.0,4.0,,,4.0,4.0,,,1.0,1.0
86690,4.0,4.0,,,3.0,4.0,,,1.0,0.0
86691,5.0,4.0,5.0,3.0,,,,,1.0,0.0
86692,5.0,4.0,,,,,,,1.0,0.0
86693,4.0,4.0,,,,,,,1.0,0.0
86694,4.0,5.0,,,,,,,1.0,0.0
86695,4.0,6.0,,,4.0,3.0,,,0.0,0.0
86696,4.0,6.0,,,4.0,3.0,,,0.0,0.0
86697,3.0,6.0,,,,,,,0.0,0.0
86698,3.0,6.0,,,,,,,0.0,0.0
86699,3.0,5.0,,,,,,,1.0,0.0
86700,2.0,5.0,,,,,,,1.0,0.0
86701,2.0,5.0,,,,,2.0,0.0,1.0,0.0
86702,2.0,4.0,,,,,2.0,0.0,1.0,0.0
86703,2.0,4.0,,,,,,,1.0,0.0
86704,2.0,4.0,,,,,,,1.0,0.0
86705,1.0,4.0,,,,,1.0,0.0,1.0,0.0
86706,1.0,5.0,,,,,1.0,0.0,1.0,0.0
86707,1.0,5.0,,,,,1.0,1.0,1.0,0.0
86708,1.0,5.0,,,,,1.0,1.0,1.0,0.0
86709,2.0,5.0,,,,,,,1.0,0.0
86710,2.0,6.0,,,,,2.0,2.0,0.0,0.0
86711,1.0,6.0,,,,,,,0.0,0.0
86712,2.0,6.0,,,,,,,2.0,3.0
86713,2.0,6.0,,,,,,,2.0,2.0
86714,2.0,6.0,,,,,,,2.0,3.0
86715,2.0,6.0,,,,,,,2.0,3.0
86716,2.0,6.0,,,,,,,2.0,3.0
86717,3.0,6.0,,,,,,,2.0,3.0
86718,2.0,6.0,,,,,,,2.0,3.0
86719,1.0,6.0,,,,,,,2.0,3.0
86720,1.0,6.0,,,,,,,2.0,3.0
86721,1.0,6.0,,,,,1.0,2.0,0.0,3.0
86722,1.0,6.0,,,,,,,2.0,3.0
86723,2.0,6.0,,,,,,,2.0,3.0
86724,3.0,6.0,,,,,,,2.0,3.0
86725,3.0,5.0,3.0,4.0,,,,,2.0,2.0
86726,3.0,5.0,3.0,3.0,,,,,2.0,2.0
86727,3.0,5.0,3.0,4.0,,,,,1.0,3.0
86728,4.0,5.0,4.0,4.0,4.0,1.0,,,1.0,3.0
86729,4.0,5.0,4.0,3.0,,,,,1.0,3.0
86730,5.0,5.0,,,,,,,2.0,3.0
86731,5.0,5.0,,,,,,,2.0,0.0
86732,6.0,5.0,,,,,,,1.0,0.0
86733,6.0,6.0,,,,,,,0.0,0.0
86734,6.0,6.0,,,,,,,0.0,0.0
86735,5.0,6.0,,,,,,,2.0,3.0
86736,5.0,6.0,,,,,,,2.0,3.0
86737,4.0,6.0,,,,,,,2.0,0.0
86738,4.0,5.0,,,,,,,1.0,0.0
86739,4.0,6.0,4.0,3.0,,,,,2.0,0.0
86740,3.0,6.0,,,,,,,2.0,0.0
86741,2.0,6.0,,,,,2.0,0.0,0.0,0.0
86742,3.0,6.0,3.0,2.0,,,,,2.0,0.0
86743,3.0,6.0,,,,,,,2.0,0.0
86744,2.0,6.0,,,,,,,2.0,0.0
86745,2.0,6.0,,,,,,,2.0,0.0
86746,1.0,6.0,,,,,,,0.0,0.0
86747,0.0,6.0,,,0.0,1.0,,,2.0,0.0
86748,1.0,6.0,,,,,,,0.0,0.0
86749,0.0,6.0,,,,,,,2.0,3.0
86750,0.0,6.0,,,,,,,2.0,3.0
86751,0.0,5.0,,,,,,,1.0,0.0
86752,1.0,5.0,,,,,,,0.0,0.0
86753,1.0,4.0,,,,,2.0,4.0,0.0,0.0
86754,1.0,4.0,,,,,,,0.0,3.0
86755,0.0,4.0,4.0,4.0,,,,,1.0,3.0
86756,0.0,4.0,5.0,4.0,,,1.0,4.0,1.0,3.0
86757,1.0,4.0,,,,,1.0,4.0,0.0,3.0
86758,1.0,5.0,,,,,1.0,5.0,0.0,0.0
86759,1.0,5.0,,,,,1.0,6.0,3.0,0.0
86760,1.0,6.0,,,,,2.0,6.0,0.0,0.0
86761,1.0,6.0,,,,,2.0,6.0,0.0,0.0
86762,1.0,6.0,,,,,,,0.0,0.0
86763,1.0,5.0,,,,,1.0,5.0,0.0,0.0
86764,1.0,6.0,,,,,1.0,4.0,0.0,3.0
86765,1.0,6.0,,,,,,,0.0,0.0
86766,1.0,6.0,,,1.0,0.0,,,0.0,0.0
86767,1.0,6.0,,,,,,,0.0,0.0
86768,0.0,6.0,,,0.0,0.0,,,2.0,0.0
86769,0.0,6.0,6.0,6.0,0.0,1.0,0.0,4.0,2.0,0.0
86770,1.0,6.0,6.0,6.0,,,,,2.0,0.0
86771,1.0,6.0,6.0,6.0,,,,,2.0,0.0
86772,2.0,6.0,6.0,6.0,,,,,2.0,0.0
86773,1.0,6.0,6.0,6.0,,,1.0,2.0,0.0,0.0
86774,1.0,6.0,,,,,,,2.0,0.0
86775,2.0,6.0,,,,,,,2.0,0.0
86776,2.0,6.0,6.0,6.0,,,,,2.0,0.0
86777,2.0,6.0,5.0,6.0,,,,,2.0,0.0
86778,2.0,5.0,5.0,5.0,,,,,1.0,0.0
86779,2.0,5.0,4.0,5.0,,,,,1.0,0.0
86780,1.0,5.0,5.0,5.0,,,,,1.0,0.0
86781,0.0,5.0,6.0,5.0,,,0.0,1.0,1.0,0.0
86782,0.0,4.0,,,0.0,0.0,,,1.0,0.0
86783,1.0,4.0,,,,,,,1.0,0.0
86784,1.0,5.0,,,,,,,1.0,0.0
86785,1.0,4.0,,,,,,,1.0,0.0
86786,2.0,4.0,,,,,,,1.0,0.0
86787,1.0,4.0,,,,,,,1.0,0.0
86788,1.0,3.0,,,,,1.0,0.0,1.0,0.0
86789,0.0,3.0,,,,,0.0,0.0,1.0,0.0
86790,0.0,3.0,6.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0
86791,0.0,3.0,6.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0
86792,0.0,3.0,,,,,0.0,0.0,1.0,0.0
86793,1.0,3.0,,,1.0,4.0,1.0,0.0,1.0,0.0
86794,0.0,3.0,6.0,3.0,,,,,1.0,0.0
86795,0.0,2.0,,,,,0.0,0.0,1.0,0.0
86796,0.0,2.0,,,,,0.0,0.0,1.0,0.0
86797,0.0,2.0,,,,,0.0,0.0,1.0,0.0
86798,0.0,2.0,,,1.0,2.0,0.0,0.0,1.0,0.0
86799,0.0,1.0,,,,,0.0,0.0,1.0,0.0
86800,0.0,2.0,,,,,0.0,0.0,1.0,0.0
86801,0.0,1.0,,,,,0.0,0.0,1.0,0.0
86802,1.0,1.0,,,,,1.0,0.0,1.0,0.0
86803,0.0,1.0,,,,,,,1.0,0.0
86804,0.0,0.0,,,,,3.0,0.0,1.0,0.0
86805,0.0,0.0,,,,,3.0,0.0,1.0,1.0
86806,1.0,0.0,,,,,,,0.0,1.0
86807,1.0,0.0,,,,,,,0.0,1.0
86808,1.0,1.0,,,,,2.0,1.0,0.0,1.0
86809,1.0,2.0,6.0,2.0,,,2.0,2.0,0.0,1.0
86810,1.0,1.0,,,,,2.0,1.0,0.0,1.0
86811,0.0,1.0,,,,,1.0,1.0,1.0,1.0
86812,0.0,1.0,,,,,,,1.0,1.0
86813,0.0,2.0,5.0,2.0,,,,,1.0,1.0
86814,0.0,3.0,,,,,,,1.0,0.0
86815,0.0,3.0,,,,,,,1.0,1.0
86816,0.0,4.0,,,,,,,1.0,1.0
86817,0.0,4.0,,,,,,,1.0,1.0
86818,0.0,4.0,,,,,,,1.0,1.0
86819,1.0,4.0,,,,,1.0,2.0,1.0,0.0
86820,1.0,4.0,,,,,,,1.0,1.0
86821,2.0,4.0,,,,,,,1.0,1.0
86822,2.0,4.0,,,,,,,1.0,1.0
86823,1.0,4.0,,,,,1.0,1.0,1.0,1.0
86824,1.0,5.0,,,,,1.0,1.0,1.0,1.0
86825,1.0,5.0,,,,,1.0,2.0,1.0,1.0
86826,0.0,5.0,,,4.0,5.0,,,1.0,1.0
86827,1.0,5.0,,,3.0,5.0,1.0,2.0,1.0,1.0
86828,2.0,5.0,,,,,,,1.0,1.0
86829,1.0,5.0,,,,,1.0,2.0,1.0,1.0
86830,1.0,5.0,,,,,1.0,3.0,1.0,1.0
86831,1.0,5.0,,,,,,,1.0,1.0
86832,1.0,5.0,,,3.0,5.0,1.0,3.0,1.0,1.0
86833,1.0,6.0,,,,,1.0,3.0,0.0,1.0
86834,1.0,6.0,,,,,1.0,2.0,0.0,1.0
86835,0.0,6.0,,,,,,,2.0,0.0
86836,1.0,6.0,,,,,1.0,1.0,0.0,0.0
86837,0.0,6.0,,,,,,,2.0,0.0
86838,0.0,6.0,,,,,,,2.0,0.0
86839,1.0,6.0,,,,,,,0.0,0.0
86840,0.0,6.0,,,,,,,2.0,0.0
86841,0.0,5.0,,,,,,,1.0,0.0
86842,0.0,5.0,,,,,,,1.0,0.0
86843,0.0,5.0,,,,,0.0,1.0,1.0,0.0
86844,0.0,4.0,,,,,0.0,1.0,1.0,0.0
86845,0.0,5.0,,,,,0.0,1.0,1.0,0.0
86846,0.0,6.0,,,,,0.0,1.0,2.0,0.0
86847,0.0,6.0,,,,,0.0,1.0,2.0,0.0
86848,1.0,6.0,,,,,,,2.0,0.0
86849,2.0,6.0,,,,,,,2.0,0.0
86850,2.0,6.0,,,,,,,2.0,0.0
86851,3.0,6.0,,,,,,,2.0,0.0
86852,3.0,6.0,,,,,,,2.0,0.0
86853,4.0,6.0,4.0,0.0,,,,,2.0,1.0
86854,4.0,5.0,4.0,0.0,,,,,1.0,2.0
86855,4.0,6.0,,,,,,,2.0,1.0
86856,4.0,6.0,4.0,0.0,,,,,2.0,1.0
86857,4.0,5.0,4.0,0.0,,,,,2.0,1.0
86858,4.0,5.0,,,,,,,2.0,1.0
86859,3.0,5.0,,,,,,,2.0,1.0
86860,4.0,5.0,,,,,,,2.0,1.0
86861,4.0,6.0,4.0,0.0,4.0,3.0,,,2.0,1.0
86862,4.0,6.0,,,,,,,2.0,1.0
86863,5.0,6.0,5.0,1.0,,,,,2.0,0.0
86864,5.0,6.0,,,,,,,2.0,0.0
86865,5.0,6.0,,,,,,,2.0,0.0
86866,6.0,6.0,,,,,,,0.0,1.0
86867,6.0,6.0,,,,,,,0.0,0.0
86868,5.0,6.0,,,,,,,2.0,0.0
86869,6.0,6.0,,,,,,,0.0,0.0
86870,6.0,6.0,,,,,,,0.0,0.0
86871,5.0,6.0,,,,,3.0,6.0,2.0,0.0
86872,4.0,6.0,4.0,0.0,,,2.0,6.0,2.0,0.0
86873,3.0,6.0,3.0,0.0,,,3.0,6.0,0.0,0.0
86874,4.0,6.0,,,,,3.0,6.0,2.0,1.0
86875,5.0,6.0,,,,,4.0,6.0,2.0,1.0
86876,4.0,6.0,,,,,3.0,6.0,2.0,1.0
86877,5.0,6.0,,,,,3.0,6.0,2.0,0.0
86878,5.0,5.0,,,,,,,2.0,0.0
86879,5.0,6.0,,,,,,,2.0,0.0
86880,4.0,6.0,,,,,,,2.0,0.0
86881,4.0,6.0,,,,,,,2.0,0.0
86882,4.0,6.0,4.0,0.0,,,,,2.0,0.0
86883,4.0,5.0,,,,,3.0,5.0,2.0,0.0
86884,4.0,5.0,,,,,,,1.0,0.0
86885,4.0,4.0,,,,,,,1.0,0.0
86886,4.0,4.0,,,,,,,1.0,0.0
86887,4.0,3.0,,,,,3.0,3.0,2.0,0.0
86888,5.0,3.0,6.0,3.0,,,4.0,3.0,2.0,0.0
86889,5.0,2.0,,,,,,,3.0,0.0
86890,6.0,2.0,6.0,3.0,,,,,3.0,0.0
86891,6.0,1.0,6.0,3.0,,,,,3.0,0.0
86892,6.0,1.0,6.0,2.0,,,,,3.0,0.0
86893,5.0,1.0,5.0,2.0,,,5.0,2.0,3.0,0.0
86894,6.0,1.0,,,,,5.0,1.0,1.0,0.0
86895,6.0,0.0,,,,,,,0.0,0.0
86896,5.0,0.0,5.0,3.0,,,5.0,2.0,0.0,0.0
86897,5.0,0.0,5.0,2.0,,,,,0.0,0.0
86898,5.0,0.0,5.0,2.0,,,,,0.0,0.0
86899,5.0,0.0,,,,,,,0.0,0.0
86900,5.0,0.0,5.0,2.0,,,,,0.0,0.0
86901,5.0,0.0,5.0,2.0,,,,,0.0,0.0
86902,4.0,0.0,,,,,,,0.0,0.0
86903,4.0,0.0,,,,,,,0.0,0.0
86904,4.0,1.0,6.0,1.0,,,,,0.0,0.0
86905,3.0,1.0,6.0,1.0,3.0,3.0,,,0.0,0.0
86906,3.0,2.0,,,,,6.0,2.0,0.0,1.0
86907,3.0,1.0,,,,,6.0,1.0,0.0,1.0
86908,4.0,1.0,,,,,6.0,1.0,0.0,1.0
86909,4.0,2.0,,,,,,,0.0,1.0
86910,4.0,1.0,6.0,1.0,,,,,0.0,1.0
86911,4.0,2.0,6.0,2.0,,,,,0.0,1.0
86912,4.0,3.0,,,6.0,3.0,,,1.0,1.0
86913,4.0,2.0,,,,,,,0.0,1.0
86914,4.0,3.0,,,4.0,3.0,,,1.0,0.0
86915,5.0,3.0,,,5.0,3.0,,,1.0,0.0
86916,6.0,3.0,6.0,2.0,,,,,1.0,0.0
86917,6.0,3.0,,,5.0,3.0,,,1.0,1.0
86918,5.0,3.0,,,5.0,2.0,,,1.0,2.0
86919,5.0,2.0,,,5.0,1.0,,,1.0,2.0
86920,5.0,3.0,,,,,,,1.0,1.0
86921,4.0,3.0,,,4.0,1.0,4.0,1.0,1.0,0.0
86922,4.0,4.0,4.0,0.0,,,,,1.0,1.0
86923,3.0,4.0,,,,,3.0,2.0,1.0,1.0
86924,4.0,4.0,,,,,,,1.0,1.0
86925,4.0,5.0,,,,,,,1.0,1.0
86926,5.0,5.0,5.0,0.0,5.0,0.0,,,1.0,0.0
86927,4.0,5.0,,,,,,,1.0,0.0
86928,3.0,5.0,,,,,,,1.0,0.0
86929,3.0,4.0,,,,,,,1.0,0.0
86930,4.0,4.0,,,4.0,0.0,2.0,4.0,2.0,0.0
86931,5.0,4.0,5.0,1.0,,,3.0,4.0,2.0,0.0
86932,6.0,4.0,,,,,3.0,4.0,1.0,1.0
86933,6.0,4.0,,,,,3.0,4.0,1.0,1.0
86934,5.0,4.0,5.0,0.0,,,4.0,4.0,2.0,1.0
86935,5.0,5.0,5.0,0.0,5.0,2.0,,,1.0,1.0
86936,5.0,6.0,5.0,0.0,5.0,3.0,,,2.0,1.0
86937,5.0,6.0,5.0,0.0,5.0,3.0,,,2.0,1.0
86938,5.0,6.0,5.0,0.0,,,,,2.0,1.0
86939,6.0,6.0,6.0,0.0,,,,,0.0,1.0
86940,5.0,6.0,,,,,,,2.0,0.0
86941,5.0,6.0,,,,,,,2.0,1.0
86942,6.0,6.0,6.0,0.0,,,,,0.0,0.0
86943,6.0,6.0,,,,,,,0.0,1.0
86944,5.0,6.0,5.0,0.0,,,,,2.0,1.0
86945,5.0,6.0,5.0,0.0,5.0,2.0,5.0,5.0,0.0,1.0
86946,5.0,6.0,5.0,1.0,5.0,1.0,,,0.0,0.0
86947,5.0,6.0,,,5.0,2.0,5.0,5.0,0.0,1.0
86948,5.0,5.0,,,5.0,3.0,6.0,5.0,0.0,1.0
86949,6.0,5.0,,,6.0,3.0,6.0,5.0,0.0,2.0
86950,6.0,5.0,,,,,6.0,5.0,0.0,1.0
86951,6.0,5.0,,,,,6.0,5.0,0.0,1.0
86952,6.0,4.0,,,4.0,4.0,,,3.0,1.0
86953,6.0,3.0,,,,,,,3.0,1.0
86954,6.0,4.0,,,,,,,1.0,1.0
86955,6.0,4.0,,,,,6.0,3.0,1.0,1.0
86956,6.0,3.0,,,,,6.0,4.0,3.0,1.0
86957,5.0,3.0,,,,,,,0.0,1.0
86958,6.0,3.0,,,,,,,3.0,1.0
86959,6.0,4.0,,,,,4.0,4.0,1.0,1.0
86960,6.0,3.0,,,,,,,3.0,0.0
86961,6.0,3.0,,,,,,,3.0,1.0
86962,6.0,2.0,5.0,2.0,,,,,3.0,0.0
86963,6.0,2.0,5.0,2.0,,,,,3.0,1.0
86964,6.0,3.0,,,,,,,3.0,1.0
86965,6.0,2.0,4.0,2.0,,,,,3.0,1.0
86966,5.0,2.0,,,,,,,3.0,0.0
86967,6.0,2.0,,,,,,,3.0,0.0
86968,6.0,1.0,,,,,,,3.0,0.0
86969,6.0,1.0,,,,,,,3.0,0.0
86970,6.0,1.0,,,,,,,3.0,0.0
86971,6.0,1.0,,,,,,,3.0,0.0
86972,6.0,2.0,,,,,,,3.0,0.0
86973,6.0,2.0,,,,,,,3.0,0.0
86974,6.0,2.0,,,,,,,3.0,0.0
86975,6.0,1.0,,,,,,,3.0,3.0
86976,6.0,1.0,,,,,,,3.0,3.0
86977,6.0,0.0,,,,,,,0.0,3.0
